sheet	context	row_1based	term	excerpt
Supplementary Data 16	mouse	193	NK	7.76748964140452e-75 | 0.549643399205248 | 0.278 | 0.022 | 1.71506171282212e-70 | GZMC- NK | Rap1gap2
Supplementary Data 16	mouse	194	NK	9.31512642134055e-75 | 0.747948909744588 | 0.455 | 0.12 | 2.05677991383199e-70 | GZMC- NK | Lpin1
Supplementary Data 16	mouse	195	NK	2.9620015151195e-73 | 0.914284549260468 | 0.407 | 0.064 | 6.54009934538386e-69 | GZMC- NK | Klra7
Supplementary Data 16	mouse	196	NK	7.38148348936302e-73 | 0.676811371168573 | 0.874 | 0.619 | 1.62983155445136e-68 | GZMC- NK | Itgb2
Supplementary Data 16	mouse	197	NK	4.09376201169408e-71 | 0.721702641146519 | 0.351 | 0.079 | 9.03902652182053e-67 | GZMC- NK | D1Ertd622e
Supplementary Data 16	mouse	198	NK	1.66836920337127e-68 | 1.13979655022091 | 0.358 | 0.063 | 3.68375920104377e-64 | GZMC- NK | Klra9
Supplementary Data 16	mouse	199	NK	2.5753517495325e-68 | 0.602366367422467 | 0.339 | 0.051 | 5.68637666296777e-64 | GZMC- NK | Pogk
Supplementary Data 16	mouse	200	NK	4.06521686564598e-68 | 0.72493787335173 | 0.864 | 0.606 | 8.97599883934632e-64 | GZMC- NK | Pik3r1
Supplementary Data 16	mouse	201	NK	3.45681218951927e-67 | 0.71466148005576 | 0.755 | 0.49 | 7.63264131445855e-63 | GZMC- NK | Spn
Supplementary Data 16	mouse	202	NK	4.81870028727564e-67 | 0.731371239355045 | 0.596 | 0.249 | 1.06396902343046e-62 | GZMC- NK | Tm6sf1
Supplementary Data 16	mouse	203	NK	1.53839191977296e-63 | 0.431114339501122 | 1 | 0.999 | 3.39676935885869e-59 | GZMC- NK | Tmsb4x
Supplementary Data 16	mouse	204	NK	1.06268126505155e-62 | 0.617747024420863 | 0.148 | 0 | 2.34640023323382e-58 | GZMC- NK | Serpinb9b
Supplementary Data 16	mouse	205	NK	1.37453142091714e-61 | 0.68191052436135 | 0.785 | 0.509 | 3.03496537738504e-57 | GZMC- NK | Emp3
Supplementary Data 16	mouse	206	NK	1.02998610646703e-58 | 0.648342408922456 | 0.734 | 0.414 | 2.2742093230792e-54 | GZMC- NK | Flna
Supplementary Data 16	mouse	207	NK	1.11039148528058e-58 | 0.507328602536571 | 0.937 | 0.866 | 2.45174439949953e-54 | GZMC- NK | Jak1
Supplementary Data 16	mouse	208	NK	4.11401938095459e-58 | 0.635701733555181 | 0.407 | 0.1 | 9.08375479314774e-54 | GZMC- NK | Cd9
Supplementary Data 16	mouse	209	NK	2.57291857527639e-57 | 0.635807711362529 | 0.724 | 0.384 | 5.68100421421027e-53 | GZMC- NK | Zyx
Supplementary Data 16	mouse	210	NK	3.20901436413274e-56 | 0.619576498644046 | 0.366 | 0.07 | 7.08550371600508e-52 | GZMC- NK | Klrb1a
Supplementary Data 16	mouse	211	NK	2.92542779583632e-55 | 0.633928372437449 | 0.574 | 0.197 | 6.4593445732066e-51 | GZMC- NK | Spry2
Supplementary Data 16	mouse	212	NK	1.34334273904657e-54 | 0.636267108671489 | 0.489 | 0.174 | 2.96610076781483e-50 | GZMC- NK | Arsb
Supplementary Data 16	mouse	213	NK	4.27729665352122e-53 | 0.565185185524119 | 0.896 | 0.771 | 9.44427101097485e-49 | GZMC- NK | Rap1b
Supplementary Data 16	mouse	214	NK	5.67328536247449e-51 | 0.830650459946128 | 0.373 | 0.09 | 1.25266140803437e-46 | GZMC- NK | Car2
Supplementary Data 16	mouse	215	NK	8.29444642654972e-51 | 0.617669971162026 | 0.683 | 0.328 | 1.83141377098218e-46 | GZMC- NK | Chsy1
Supplementary Data 16	mouse	216	NK	1.22249914772942e-49 | 0.724377716323318 | 0.368 | 0.082 | 2.69927811818656e-45 | GZMC- NK | Klrb1b
Supplementary Data 16	mouse	217	NK	1.77176999502622e-49 | 0.605547970072229 | 0.717 | 0.391 | 3.9120681490179e-45 | GZMC- NK | 2024-09-11 00:00:00
Supplementary Data 16	mouse	218	NK	1.97923262358936e-49 | 0.570714219754255 | 0.45 | 0.162 | 4.3701456328853e-45 | GZMC- NK | Hsd11b1
Supplementary Data 16	mouse	219	NK	4.63061799067335e-49 | 0.60650491597915 | 0.489 | 0.185 | 1.02244045234067e-44 | GZMC- NK | Pde2a
Supplementary Data 16	mouse	220	NK	1.09988017068484e-48 | 0.445532346766732 | 0.194 | 0.019 | 2.42853541687212e-44 | GZMC- NK | As3mt
Supplementary Data 16	mouse	221	NK	1.65686813013867e-44 | 0.449518277252047 | 0.23 | 0.035 | 3.65836483134619e-40 | GZMC- NK | Borcs7
Supplementary Data 16	mouse	222	NK	1.82774152462432e-44 | 0.472390785550621 | 0.169 | 0.019 | 4.0356532863705e-40 | GZMC- NK | Kcnj8
Supplementary Data 16	mouse	223	NK	2.36296524676174e-44 | 0.51809277883834 | 0.903 | 0.699 | 5.21742726484991e-40 | GZMC- NK | Il2rb
Supplementary Data 16	mouse	224	NK	2.81377537401071e-44 | 0.491684653118285 | 0.947 | 0.812 | 6.21281602581564e-40 | GZMC- NK | Ifngr1
Supplementary Data 16	mouse	225	NK	8.49597806829049e-44 | 0.402945447407162 | 0.196 | 0.021 | 1.87591195747854e-39 | GZMC- NK | Car5b
Supplementary Data 16	mouse	226	NK	2.28538275043353e-43 | 0.443594888233628 | 0.956 | 0.8 | 5.04612511295724e-39 | GZMC- NK | S100a10
Supplementary Data 16	mouse	227	NK	3.06533722521959e-43 | 0.519675088137045 | 0.683 | 0.452 | 6.76826459328486e-39 | GZMC- NK | Ywhaq
Supplementary Data 16	mouse	228	NK	3.22961159999022e-43 | 0.555503917166536 | 0.634 | 0.306 | 7.1309824127784e-39 | GZMC- NK | Sytl3
Supplementary Data 16	mouse	229	NK	7.24208234827796e-41 | 0.465338090447042 | 0.295 | 0.066 | 1.59905178249977e-36 | GZMC- NK | Syk
Supplementary Data 16	mouse	230	NK	8.48838897475819e-41 | 0.528174069839773 | 0.542 | 0.353 | 1.87423628562661e-36 | GZMC- NK | Pycard
Supplementary Data 16	mouse	231	NK	3.80277642990555e-40 | 0.501877073294985 | 0.69 | 0.399 | 8.39653035723144e-36 | GZMC- NK | Reep5
Supplementary Data 16	mouse	232	NK	3.43023796942047e-38 | 0.419611274135814 | 0.908 | 0.823 | 7.57396543648039e-34 | GZMC- NK | Tln1
Supplementary Data 16	mouse	233	NK	3.76241882487549e-38 | 0.656128892466113 | 0.523 | 0.239 | 8.30742076532509e-34 | GZMC- NK | Sell
Supplementary Data 16	mouse	234	NK	1.32434371441777e-37 | 0.498914536390636 | 0.392 | 0.151 | 2.92415092143443e-33 | GZMC- NK | Gramd4
Supplementary Data 16	mouse	235	NK	4.85354863525725e-37 | 0.508517682569816 | 0.811 | 0.608 | 1.0716635386648e-32 | GZMC- NK | Tpm4
Supplementary Data 16	mouse	236	NK	6.58388176788222e-37 | 0.506986838052874 | 0.831 | 0.567 | 1.45372109434839e-32 | GZMC- NK | Txk
Supplementary Data 16	mouse	237	NK	1.40748470203933e-35 | 0.581308329893192 | 0.191 | 0.028 | 3.10772622210283e-31 | GZMC- NK | Klra3
Supplementary Data 16	mouse	238	NK	9.03061081458393e-35 | 0.584260270812718 | 0.39 | 0.196 | 1.99395886786013e-30 | GZMC- NK | Sgk1
Supplementary Data 16	mouse	239	NK	1.00919631479385e-34 | 0.449324783210022 | 0.274 | 0.066 | 2.22830546306482e-30 | GZMC- NK | Rbpms
Supplementary Data 16	mouse	240	NK	2.99038353466727e-34 | 0.422831716254207 | 0.862 | 0.699 | 6.60276684454533e-30 | GZMC- NK | Ctsd
Supplementary Data 16	mouse	241	NK	4.43925559958633e-34 | 0.410042278173512 | 0.874 | 0.762 | 9.80187636388662e-30 | GZMC- NK | Cyba
Supplementary Data 16	mouse	242	NK	9.08090311899781e-34 | 0.53470741695055 | 0.564 | 0.284 | 2.00506340867472e-29 | GZMC- NK | Gm2682
Supplementary Data 16	mouse	243	NK	2.94864900521293e-33 | 0.4441364066824 | 0.303 | 0.095 | 6.51061700351016e-29 | GZMC- NK | Gsap
Supplementary Data 16	mouse	244	NK	3.34269901757088e-33 | 0.600793081584509 | 0.354 | 0.11 | 7.38067943079649e-29 | GZMC- NK | Klrc1
Supplementary Data 16	mouse	245	NK	9.32899876631199e-33 | 0.509552507726778 | 0.533 | 0.305 | 2.05984292760169e-28 | GZMC- NK | Arhgef18
Supplementary Data 16	mouse	246	IL12RB2	2.01010496467435e-32 | 0.49455087543339 | 0.375 | 0.137 | 4.43831176200097e-28 | GZMC- NK | Il12rb2
Supplementary Data 16	mouse	246	NK	2.01010496467435e-32 | 0.49455087543339 | 0.375 | 0.137 | 4.43831176200097e-28 | GZMC- NK | Il12rb2
Supplementary Data 16	mouse	247	NK	2.36675582383527e-32 | 0.488606479679396 | 0.673 | 0.403 | 5.22579685902828e-28 | GZMC- NK | Peak1
Supplementary Data 16	mouse	248	NK	6.09789606591303e-32 | 0.421698369995321 | 0.818 | 0.647 | 1.3464154513536e-27 | GZMC- NK | Calm2
Supplementary Data 16	mouse	249	NK	8.4332228244618e-32 | 0.450968010395255 | 0.768 | 0.538 | 1.86205559964117e-27 | GZMC- NK | Ccnd3
Supplementary Data 16	mouse	250	NK	1.36724143749908e-31 | 0.56581249291187 | 0.7 | 0.402 | 3.01886909399796e-27 | GZMC- NK | Ccl4
Supplementary Data 16	mouse	251	NK	1.84637983194075e-31 | 0.437815473075612 | 0.242 | 0.064 | 4.07680666892518e-27 | GZMC- NK | Rap2a
Supplementary Data 16	mouse	252	NK	6.45278468562611e-31 | 0.438083756341428 | 0.31 | 0.097 | 1.42477485858624e-26 | GZMC- NK | Samd3
Supplementary Data 16	mouse	253	NK	9.16761013535172e-31 | 0.539013339569684 | 0.404 | 0.167 | 2.02420831788566e-26 | GZMC- NK | Camk2n1
Supplementary Data 16	mouse	254	NK	1.43646165674548e-30 | 0.44715905938445 | 0.695 | 0.433 | 3.17170733809401e-26 | GZMC- NK | Efhd2
Supplementary Data 16	mouse	255	NK	1.81686663394364e-29 | 0.753934548297246 | 0.443 | 0.196 | 4.01164152774756e-25 | GZMC- NK | Ccl3
Supplementary Data 16	mouse	256	NK	2.50015834799424e-29 | 0.810386676242177 | 0.441 | 0.207 | 5.52034963237129e-25 | GZMC- NK | Ly6c2
Supplementary Data 16	mouse	257	NK	1.92716343060326e-28 | 0.453482881144935 | 0.45 | 0.215 | 4.255176854772e-24 | GZMC- NK | Rasa3
Supplementary Data 16	mouse	258	NK	2.49014569052933e-28 | 0.484070529872914 | 0.666 | 0.471 | 5.49824168468877e-24 | GZMC- NK | D16Ertd472e
Supplementary Data 16	mouse	259	NK	7.37868006367823e-28 | 0.602642691793422 | 0.831 | 0.649 | 1.62921255806015e-23 | GZMC- NK | Klf2
Supplementary Data 16	mouse	260	NK	1.06583997990811e-27 | 0.433390211223947 | 0.368 | 0.136 | 2.3533746756371e-23 | GZMC- NK | Klrb1f
Supplementary Data 16	mouse	261	NK	1.1525445909941e-27 | 0.418521394606056 | 0.763 | 0.552 | 2.54481845691497e-23 | GZMC- NK | Tagln2
Supplementary Data 16	mouse	262	NK	1.52584685307718e-27 | 0.46932742219123 | 0.45 | 0.205 | 3.36906985159441e-23 | GZMC- NK | Tbx21
Supplementary Data 16	mouse	263	NK	1.53172236667092e-27 | 0.439616880476462 | 0.387 | 0.151 | 3.38204298560939e-23 | GZMC- NK | Metrnl
Supplementary Data 16	mouse	264	NK	1.9059394203156e-27 | 0.442047740375493 | 0.172 | 0.032 | 4.20831424005685e-23 | GZMC- NK | Vegfa
Supplementary Data 16	mouse	265	NK	2.01418113032351e-27 | 0.50147664040774 | 0.801 | 0.655 | 4.44731193575432e-23 | GZMC- NK | Neat1
Supplementary Data 16	mouse	266	NK	3.17050608655168e-27 | 0.432784021391425 | 0.32 | 0.125 | 7.00047743910612e-23 | GZMC- NK | Mirt1
Supplementary Data 16	mouse	267	NK	1.08885255211249e-26 | 0.431882324278986 | 0.351 | 0.153 | 2.40418643506439e-22 | GZMC- NK | Mosmo
Supplementary Data 16	mouse	268	NK	1.1831337082869e-26 | 0.447606110620424 | 0.462 | 0.25 | 2.61235922789747e-22 | GZMC- NK | AI506816
Supplementary Data 16	mouse	269	NK	1.92819148696509e-26 | 0.445847489306368 | 0.337 | 0.119 | 4.25744680321891e-22 | GZMC- NK | Itgax
Supplementary Data 16	mouse	270	NK	7.06462239684915e-26 | 0.443215250648133 | 0.489 | 0.26 | 1.55986862522429e-21 | GZMC- NK | Dok2
Supplementary Data 16	mouse	271	NK	7.45461645497521e-26 | 0.401373049472825 | 0.751 | 0.555 | 1.64597931325853e-21 | GZMC- NK | Sptbn1
Supplementary Data 16	mouse	272	NK	8.02642185042123e-25 | 0.4380801482208 | 0.617 | 0.415 | 1.77223394457301e-20 | GZMC- NK | Plec
Supplementary Data 16	mouse	273	NK	8.2951517610465e-25 | 0.400436598715437 | 0.69 | 0.48 | 1.83156950883907e-20 | GZMC- NK | Bin2
Supplementary Data 16	mouse	274	NK	3.96460528585534e-23 | 0.637045125187189 | 0.155 | 0.032 | 8.7538484711686e-19 | GZMC- NK | Klra1
Supplementary Data 16	mouse	275	NK	8.83573651795823e-23 | 0.42131197181234 | 0.567 | 0.346 | 1.95093062316518e-18 | GZMC- NK | Zmiz1
Supplementary Data 16	mouse	276	NK	9.66493508404475e-23 | 0.560441730504358 | 0.494 | 0.344 | 2.13401766655708e-18 | GZMC- NK | Icam1
Supplementary Data 16	mouse	277	NK	4.28440522246504e-22 | 0.403219687339838 | 0.351 | 0.153 | 9.45996673120281e-18 | GZMC- NK | Xdh
Supplementary Data 16	mouse	278	NK	8.10918413208651e-21 | 0.400151163110094 | 0.789 | 0.632 | 1.7905078563647e-16 | GZMC- NK | Vim
Supplementary Data 16	mouse	279	NK	3.46811485898102e-19 | 0.450280365865666 | 0.722 | 0.516 | 7.65759760863009e-15 | GZMC- NK | Hist1h1e
Supplementary Data 16	mouse	280	NK	2.57172960842997e-17 | 0.56014550741724 | 0.712 | 0.628 | 5.67837897541338e-13 | GZMC- NK | Alb
Supplementary Data 16	mouse	281	NK	5.66631627254207e-17 | 0.451074271341913 | 0.709 | 0.547 | 1.25112263297729e-12 | GZMC- NK | Nr4a1
Supplementary Data 16	mouse	282	NK	8.31342473220973e-216 | 1.72720921784291 | 0.875 | 0.061 | 1.83560418087191e-211 | GZMC+ NK | Klrb1b
Supplementary Data 16	mouse	283	NK	2.20436194988054e-162 | 1.50600146665891 | 0.992 | 0.363 | 4.86723118533622e-158 | GZMC+ NK | Fcer1g
Supplementary Data 16	mouse	284	NK	7.90826936706354e-157 | 1.32880812615881 | 0.811 | 0.1 | 1.74614587624763e-152 | GZMC+ NK | Gm36723
Supplementary Data 16	mouse	285	NK	1.13081353036746e-150 | 1.62133524998765 | 0.943 | 0.337 | 2.49683627505135e-146 | GZMC+ NK | Tyrobp
Supplementary Data 16	mouse	286	NK	7.23480292754863e-148 | 1.17656304655749 | 0.781 | 0.083 | 1.59744448640274e-143 | GZMC+ NK | Ncr1
Supplementary Data 16	mouse	287	NK	5.13610991345697e-141 | 1.89754773139679 | 0.921 | 0.26 | 1.1340530688913e-136 | GZMC+ NK | Xcl1
Supplementary Data 16	mouse	288	NK	1.70824205913252e-119 | 2.52146502261654 | 0.449 | 0.014 | 3.7717984665646e-115 | GZMC+ NK | Gzmc
Supplementary Data 16	mouse	289	NK	2.56970389426388e-119 | 1.15723588001422 | 0.872 | 0.188 | 5.67390619853465e-115 | GZMC+ NK | Klrb1c
Supplementary Data 16	mouse	290	NK	1.26323432255507e-98 | 0.863577604556134 | 0.996 | 0.7 | 2.7892213842016e-94 | GZMC+ NK | Il2rb
Supplementary Data 16	mouse	291	NK	1.35544278537432e-89 | 0.869234321816756 | 0.947 | 0.353 | 2.99281767010649e-85 | GZMC+ NK | Klrk1
Supplementary Data 16	mouse	292	NK	5.19782966850738e-85 | 1.04335276578205 | 0.592 | 0.086 | 1.14768079080643e-80 | GZMC+ NK | Car2
Supplementary Data 16	mouse	293	NK	1.63509772059349e-79 | 0.807477994458934 | 0.536 | 0.069 | 3.61029576707042e-75 | GZMC+ NK | Klrb1a
Supplementary Data 16	mouse	294	NK	2.67337837533513e-76 | 1.00524373068397 | 0.913 | 0.419 | 5.90281945273996e-72 | GZMC+ NK | Fgl2
Supplementary Data 16	mouse	295	NK	2.21529848517536e-75 | 0.796760171411747 | 0.94 | 0.56 | 4.8913790552672e-71 | GZMC+ NK | Ctsw
Supplementary Data 16	mouse	296	NK	3.71276072659414e-75 | 0.981214490462324 | 0.94 | 0.453 | 8.19777568431986e-71 | GZMC+ NK | Cd7
Supplementary Data 16	mouse	297	NK	4.03814951301097e-72 | 0.848616630657825 | 0.468 | 0.057 | 8.91623412472822e-68 | GZMC+ NK | Cited4
Supplementary Data 16	mouse	298	NK	6.38224123693445e-67 | 0.651992934155346 | 0.992 | 0.891 | 1.40919886511513e-62 | GZMC+ NK | Sh3bgrl3
Supplementary Data 16	mouse	299	NK	1.65156605495629e-63 | 0.673441219407227 | 0.551 | 0.105 | 3.64665784934348e-59 | GZMC+ NK | Sulf2
Supplementary Data 16	mouse	300	NK	3.1161734068e-63 | 0.795162636029759 | 0.562 | 0.113 | 6.88051088221441e-59 | GZMC+ NK | Itgax
Supplementary Data 16	mouse	301	NK	1.7702376096425e-60 | 0.709647788904325 | 0.706 | 0.213 | 3.90868464209065e-56 | GZMC+ NK | Klrc2
Supplementary Data 16	mouse	302	NK	9.42521573567419e-59 | 0.667668288442959 | 0.577 | 0.131 | 2.08108763443686e-54 | GZMC+ NK | Klrb1f
Supplementary Data 16	mouse	303	NK	4.56902443990734e-58 | 0.696373114125739 | 0.683 | 0.204 | 1.00884059633154e-53 | GZMC+ NK | Spry2
Supplementary Data 16	mouse	304	NK	1.66184817555866e-56 | 0.674317317402655 | 0.645 | 0.181 | 3.66936077163351e-52 | GZMC+ NK | Cd244a
Supplementary Data 16	mouse	305	NK	1.41683992391298e-55 | 0.835380134797182 | 0.879 | 0.424 | 3.12838255199986e-51 | GZMC+ NK | S100a4
Supplementary Data 16	mouse	306	NK	1.60564734838875e-55 | 0.871726171636645 | 0.97 | 0.758 | 3.54526934524235e-51 | GZMC+ NK | Rgs1
Supplementary Data 16	mouse	307	NK	8.87047669088875e-55 | 0.844887677447316 | 0.543 | 0.126 | 1.95860125334824e-50 | GZMC+ NK | Tmem176b
Supplementary Data 16	mouse	308	NK	7.01632930632648e-54 | 0.710164820131833 | 0.46 | 0.082 | 1.54920551083689e-49 | GZMC+ NK | Sema6d
Supplementary Data 16	mouse	309	NK	1.11163501100854e-53 | 0.887060828062794 | 0.823 | 0.395 | 2.45449010430685e-49 | GZMC+ NK | Serpinb6b
Supplementary Data 16	mouse	310	NK	4.88562231001264e-53 | 0.510143767372237 | 0.302 | 0.024 | 1.07874540605079e-48 | GZMC+ NK | Scn1b
Supplementary Data 16	mouse	311	NK	7.83909093363853e-53 | 0.738866777232657 | 0.853 | 0.403 | 1.73087127814739e-48 | GZMC+ NK | Klrd1
Supplementary Data 16	mouse	312	NK	2.94380117621798e-52 | 0.830553909663219 | 0.819 | 0.377 | 6.4999129970893e-48 | GZMC+ NK | Ccr5
Supplementary Data 16	mouse	313	NK	5.5916578033226e-52 | 0.863107865916314 | 0.845 | 0.413 | 1.23463804297363e-47 | GZMC+ NK | Serpinb9
Supplementary Data 16	mouse	314	NK	1.20720100616873e-49 | 0.421460820762524 | 0.192 | 0.004 | 2.66549982162055e-45 | GZMC+ NK | Zmat4
Supplementary Data 16	mouse	315	NK	2.1899626759345e-48 | 0.686858402407952 | 0.883 | 0.514 | 4.83543758846339e-44 | GZMC+ NK | Ugcg
Supplementary Data 16	mouse	316	NK	4.63341773048572e-48 | 0.718457465931459 | 0.396 | 0.063 | 1.02305863489125e-43 | GZMC+ NK | Styk1
Supplementary Data 16	mouse	317	NK	1.45341926818891e-47 | 0.58262814404812 | 0.596 | 0.176 | 3.20914974416111e-43 | GZMC+ NK | Ern1
Supplementary Data 16	mouse	318	NK	1.64085866450858e-47 | 1.20961019208094 | 0.796 | 0.404 | 3.62301593123495e-43 | GZMC+ NK | Gzmb
Supplementary Data 16	mouse	319	NK	5.14366370831859e-47 | 0.94067554783031 | 0.472 | 0.111 | 1.13572094679675e-42 | GZMC+ NK | Klrc1
Supplementary Data 16	mouse	320	NK	5.56626033243645e-47 | 0.854493466644833 | 0.645 | 0.223 | 1.22903028140197e-42 | GZMC+ NK | Gem
Supplementary Data 16	mouse	321	NK	6.04576008420815e-47 | 0.643286606149845 | 0.717 | 0.272 | 1.33490382659316e-42 | GZMC+ NK | Prf1
Supplementary Data 16	mouse	322	NK	8.93152237587078e-45 | 0.509181112523019 | 0.528 | 0.147 | 1.97208014059227e-40 | GZMC+ NK | 2900026A02Rik
Supplementary Data 16	mouse	323	NK	9.88914644459129e-45 | 0.531879938903241 | 0.755 | 0.322 | 2.18352353496576e-40 | GZMC+ NK | Klre1
Supplementary Data 16	mouse	324	NK	6.14853143107898e-44 | 0.639596786759962 | 0.702 | 0.271 | 1.35759573998224e-39 | GZMC+ NK | Cd160
Supplementary Data 16	mouse	325	NK	7.27834996668415e-44 | 1.16561966260328 | 0.789 | 0.407 | 1.60705967264386e-39 | GZMC+ NK | Ccl4
Supplementary Data 16	mouse	326	NK	3.58379552842055e-42 | 0.884777987003351 | 0.902 | 0.59 | 7.91302052675258e-38 | GZMC+ NK | S100a6
Supplementary Data 16	mouse	327	NK	6.65325908720336e-42 | 0.598829967363046 | 0.279 | 0.033 | 1.4690396064545e-37 | GZMC+ NK | Kit
Supplementary Data 16	mouse	328	NK	1.17853093862501e-41 | 0.508844662547637 | 0.419 | 0.088 | 2.60219631248403e-37 | GZMC+ NK | Napsa
Supplementary Data 16	mouse	329	NK	2.55083513955876e-41 | 0.672416448579118 | 0.445 | 0.102 | 5.63224398814575e-37 | GZMC+ NK | Tmem176a
Supplementary Data 16	mouse	330	NK	3.85867036232274e-39 | 0.420164281821071 | 0.268 | 0.031 | 8.5199441600086e-35 | GZMC+ NK | Eef2k
Supplementary Data 16	mouse	331	NK	5.05742913227936e-39 | 0.44567728663286 | 0.619 | 0.226 | 1.11668035240728e-34 | GZMC+ NK | Irf8
Supplementary Data 16	mouse	332	NK	2.86296153910484e-38 | 0.476079129177037 | 0.404 | 0.089 | 6.32141907834349e-34 | GZMC+ NK | Plcg2
Supplementary Data 16	mouse	333	NK	6.41328708495029e-38 | 0.635561105080574 | 0.672 | 0.273 | 1.41605378835702e-33 | GZMC+ NK | Itga1
Supplementary Data 16	mouse	334	NK	7.26628546327722e-38 | 0.501276072248469 | 0.6 | 0.215 | 1.60439583029161e-33 | GZMC+ NK | Padi2
Supplementary Data 16	mouse	335	NK	4.88343686657931e-37 | 0.526094815968291 | 0.755 | 0.367 | 1.07826286014071e-32 | GZMC+ NK | Evl
Supplementary Data 16	mouse	336	NK	6.47174801855938e-37 | 0.520018468627717 | 0.909 | 0.571 | 1.42896196249791e-32 | GZMC+ NK | Txk
Supplementary Data 16	mouse	337	NK	1.00901355064638e-36 | 0.502994866038199 | 0.992 | 0.86 | 2.22790191982721e-32 | GZMC+ NK | AW112010
Supplementary Data 16	mouse	338	NK	3.41175069376863e-36 | 0.603574411921034 | 0.925 | 0.663 | 7.53314553184114e-32 | GZMC+ NK | Neurl3
Supplementary Data 16	mouse	339	NK	3.93492779606966e-36 | 0.464940700083019 | 0.34 | 0.063 | 8.68832057372181e-32 | GZMC+ NK | Gas7
Supplementary Data 16	mouse	340	NK	6.35893869580392e-36 | 0.516525910745294 | 0.732 | 0.337 | 1.4040536640335e-31 | GZMC+ NK | Chsy1
Supplementary Data 16	mouse	341	NK	1.54460260810223e-35 | 0.803414206161383 | 0.268 | 0.038 | 3.41048255868972e-31 | GZMC+ NK | Nrgn
Supplementary Data 16	mouse	342	NK	1.96856102516276e-35 | 0.443444053829059 | 0.313 | 0.053 | 4.34658274355937e-31 | GZMC+ NK | Clnk
Supplementary Data 16	mouse	343	NK	2.48439751841704e-35 | 0.534932004615907 | 0.906 | 0.702 | 5.48554972066481e-31 | GZMC+ NK | Ctsd
Supplementary Data 16	mouse	344	NK	3.81681837416827e-35 | 0.441697941539585 | 0.989 | 0.903 | 8.42753497016353e-31 | GZMC+ NK | Ly6e
Supplementary Data 16	mouse	345	NK	5.52884619260601e-35 | 0.400120959921127 | 0.287 | 0.043 | 1.22076923932741e-30 | GZMC+ NK | Cxxc5
Supplementary Data 16	mouse	346	NK	7.47248032728869e-34 | 0.554036095533937 | 0.792 | 0.436 | 1.64992365626534e-29 | GZMC+ NK | Efhd2
Supplementary Data 16	mouse	347	NK	1.08525743799842e-33 | 0.444765755922706 | 1 | 0.954 | 2.3962484231005e-29 | GZMC+ NK | Cd52
Supplementary Data 16	mouse	348	NK	2.02137539047292e-33 | 0.535401544375811 | 0.358 | 0.079 | 4.46319686216422e-29 | GZMC+ NK | Ppp1r3b
Supplementary Data 16	mouse	349	NK	2.71227309671251e-33 | 0.587474125274967 | 0.891 | 0.598 | 5.98869899754122e-29 | GZMC+ NK | Mxd1
Supplementary Data 16	mouse	350	NK	3.48796959163114e-33 | 0.418981034299302 | 0.362 | 0.082 | 7.70143685832155e-29 | GZMC+ NK | Apobr
Supplementary Data 16	mouse	351	NK	3.94213380838404e-32 | 0.456807523774696 | 0.736 | 0.361 | 8.70423144891196e-28 | GZMC+ NK | Anxa2
Supplementary Data 16	mouse	352	NK	4.46544142585067e-32 | 0.666151734453737 | 0.913 | 0.686 | 9.85969466827829e-28 | GZMC+ NK | Rgs2
Supplementary Data 16	mouse	353	NK	1.17689486688429e-31 | 0.523693659672448 | 0.6 | 0.243 | 2.5985838660805e-27 | GZMC+ NK | Tnfsf10
Supplementary Data 16	mouse	354	NK	4.75512515916615e-31 | 0.407170433269375 | 0.26 | 0.04 | 1.04993163514388e-26 | GZMC+ NK | C1qtnf6
Supplementary Data 16	mouse	355	NK	8.17415567874691e-31 | 0.502788124234909 | 0.46 | 0.145 | 1.80485357386732e-26 | GZMC+ NK | Ckb
Supplementary Data 16	mouse	356	NK	8.48320486051231e-31 | 0.538100565124021 | 0.615 | 0.26 | 1.87309163320112e-26 | GZMC+ NK | Slamf7
Supplementary Data 16	mouse	357	NK	8.53388203145738e-31 | 0.401493140026582 | 0.932 | 0.617 | 1.88428115254579e-26 | GZMC+ NK | Bhlhe40
Supplementary Data 16	mouse	358	NK	1.18256333145002e-30 | 0.544267451563339 | 0.774 | 0.414 | 2.61109983584164e-26 | GZMC+ NK | Serpina3g
Supplementary Data 16	mouse	359	NK	1.27803282872324e-30 | 0.489409982678809 | 0.645 | 0.289 | 2.82189648582092e-26 | GZMC+ NK | Itm2c
Supplementary Data 16	mouse	360	NK	9.16209560093099e-30 | 0.515449519762276 | 0.702 | 0.346 | 2.02299070868556e-25 | GZMC+ NK | Ptms
Supplementary Data 16	mouse	361	NK	2.39952444980493e-29 | 0.440442615088265 | 0.608 | 0.26 | 5.29814998516929e-25 | GZMC+ NK | Dok2
Supplementary Data 16	mouse	362	NK	2.75918644529486e-29 | 0.479165609414775 | 0.419 | 0.125 | 6.09228367121104e-25 | GZMC+ NK | Myo1e
Supplementary Data 16	mouse	363	NK	3.40509494309097e-29 | 0.490645000811895 | 0.819 | 0.524 | 7.51844963434486e-25 | GZMC+ NK | Tab2
Supplementary Data 16	mouse	364	NK	6.44562253228128e-29 | 0.534431927883668 | 0.853 | 0.543 | 1.42319345512771e-24 | GZMC+ NK | St8sia4
